global_row,shard_id,local_row,split
125866,26,1413,test
3173,0,3173,test
55855,11,3168,test
42372,8,2344,test
65112,13,2410,test
154205,32,2934,test
128320,27,2070,test
105882,22,1450,test
74394,15,1673,test
149975,31,3705,test
4672,0,4672,test
60464,12,2775,test
87814,18,3391,test
4415,0,4415,test
29724,5,4707,test
63444,13,742,test
17403,3,2397,test
50302,10,2617,test
13954,2,3948,test
128452,27,2202,test
112223,23,2784,test
105137,22,705,test
160835,33,4563,test
6629,1,1627,test
97172,20,2745,test
53079,11,392,test
17753,3,2747,test
158510,33,2238,test
4865,0,4865,test
30697,6,679,test
62073,12,4384,test
66786,13,4084,test
88856,18,4433,test
95211,20,784,test
70509,14,2799,test
11534,2,1528,test
82816,17,86,test
109272,22,4840,test
54536,11,1849,test
83249,17,519,test
77373,15,4652,test
137703,29,1450,test
8306,1,3304,test
2474,0,2474,test
97665,20,3238,test
159272,33,3000,test
106562,22,2130,test
64195,13,1493,test
159581,33,3309,test
153181,32,1910,test
142005,30,736,test
138015,29,1762,test
127054,27,804,test
2545,0,2545,test
71783,14,4073,test
147097,31,827,test
130213,27,3963,test
124584,26,131,test
69384,14,1674,test
86966,18,2543,test
7311,1,2309,test
46476,9,3804,test
10405,2,399,test
129172,27,2922,test
5073,1,71,test
102648,21,3217,test
84605,18,182,test
124160,25,4711,test
135644,28,4393,test
84606,18,183,test
14099,2,4093,test
45901,9,3229,test
113514,23,4075,test
111069,23,1630,test
145232,30,3963,test
76128,15,3407,test
80705,16,2984,test
68639,14,929,test
122266,25,2817,test
29383,5,4366,test
69955,14,2245,test
137265,29,1012,test
19644,3,4638,test
70654,14,2944,test
155007,32,3736,test
136482,29,229,test
110810,23,1371,test
8513,1,3511,test
74401,15,1680,test
63774,13,1072,test
58348,12,659,test
125678,26,1225,test
163829,34,2549,test
31311,6,1293,test
112326,23,2887,test
54890,11,2203,test
80184,16,2463,test
42477,8,2449,test
93247,19,3820,test
155803,32,4532,test
43341,9,669,test
85243,18,820,test
142500,30,1231,test
81045,16,3324,test
36068,7,1049,test
147197,31,927,test
129339,27,3089,test
153074,32,1803,test
12539,2,2533,test
19891,3,4885,test
82921,17,191,test
93564,19,4137,test
76129,15,3408,test
143624,30,2355,test
92145,19,2718,test
19529,3,4523,test
70520,14,2810,test
101157,21,1726,test
33645,6,3627,test
44901,9,2229,test
98911,20,4484,test
78754,16,1033,test
110021,23,582,test
104904,22,472,test
86967,18,2544,test
81180,16,3459,test
163061,34,1781,test
153326,32,2055,test
79076,16,1355,test
62421,12,4732,test
47086,9,4414,test
71199,14,3489,test
58328,12,639,test
56264,11,3577,test
65239,13,2537,test
131708,28,457,test
547,0,547,test
116891,24,2443,test
105316,22,884,test
57709,12,20,test
139473,29,3220,test
10220,2,214,test
10019,2,13,test
134757,28,3506,test
131808,28,557,test
162350,34,1070,test
46703,9,4031,test
148358,31,2088,test
7320,1,2318,test
142151,30,882,test
122888,25,3439,test
143452,30,2183,test
36125,7,1106,test
153733,32,2462,test
79404,16,1683,test
664,0,664,test
42319,8,2291,test
100022,21,591,test
23368,4,3362,test
109489,23,50,test
62076,12,4387,test
60859,12,3170,test
62945,13,243,test
22029,4,2023,test
146916,31,646,test
6769,1,1767,test
31106,6,1088,test
37052,7,2033,test
54825,11,2138,test
163738,34,2458,test
19794,3,4788,test
148354,31,2084,test
17021,3,2015,test
148712,31,2442,test
115387,24,939,test
29801,5,4784,test
50298,10,2613,test
75632,15,2911,test
67649,13,4947,test
119547,25,98,test
141417,30,148,test
40308,8,280,test
155687,32,4416,test
62467,12,4778,test
44025,9,1353,test
60280,12,2591,test
123196,25,3747,test
7982,1,2980,test
164709,34,3429,test
132469,28,1218,test
10935,2,929,test
108233,22,3801,test
99426,20,4999,test
90753,19,1326,test
126341,27,91,test
109485,23,46,test
141566,30,297,test
163774,34,2494,test
65341,13,2639,test
71081,14,3371,test
75245,15,2524,test
38876,7,3857,test
84750,18,327,test
104592,22,160,test
79401,16,1680,test
32608,6,2590,test
95207,20,780,test
52378,10,4693,test
43772,9,1100,test
117946,24,3498,test
89892,19,465,test
83158,17,428,test
163564,34,2284,test
8010,1,3008,test
36128,7,1109,test
26168,5,1151,test
66774,13,4072,test
10657,2,651,test
72962,15,241,test
43698,9,1026,test
116889,24,2441,test
71195,14,3485,test
150663,31,4393,test
28977,5,3960,test
75631,15,2910,test
88372,18,3949,test
20285,4,279,test
75352,15,2631,test
88204,18,3781,test
132164,28,913,test
122273,25,2824,test
119909,25,460,test
30329,6,311,test
160560,33,4288,test
133687,28,2436,test
126385,27,135,test
147098,31,828,test
133372,28,2121,test
162513,34,1233,test
95649,20,1222,test
9174,1,4172,test
98460,20,4033,test
143106,30,1837,test
53706,11,1019,test
96072,20,1645,test
42325,8,2297,test
14646,2,4640,test
60755,12,3066,test
61713,12,4024,test
121591,25,2142,test
122119,25,2670,test
43084,9,412,test
15439,3,433,test
92142,19,2715,test
29852,5,4835,test
38909,7,3890,test
13240,2,3234,test
146236,30,4967,test
100797,21,1366,test
136484,29,231,test
57712,12,23,test
540,0,540,test
135439,28,4188,test
111062,23,1623,test
65503,13,2801,test
131385,28,134,test
58912,12,1223,test
148704,31,2434,test
79098,16,1377,test
112173,23,2734,test
121518,25,2069,test
86568,18,2145,test
59988,12,2299,test
106976,22,2544,test
5415,1,413,test
119706,25,257,test
124230,25,4781,test
145269,30,4000,test
144668,30,3399,test
98060,20,3633,test
29632,5,4615,test
108005,22,3573,test
663,0,663,test
73759,15,1038,test
118802,24,4354,test
9367,1,4365,test
121962,25,2513,test
108911,22,4479,test
46701,9,4029,test
4466,0,4466,test
153732,32,2461,test
155897,32,4626,test
89058,18,4635,test
152925,32,1654,test
37671,7,2652,test
37642,7,2623,test
121899,25,2450,test
81683,16,3962,test
88678,18,4255,test
1509,0,1509,test
26165,5,1148,test
152579,32,1308,test
130431,27,4181,test
43826,9,1154,test
122363,25,2914,test
12648,2,2642,test
64199,13,1497,test
126558,27,308,test
8971,1,3969,test
79366,16,1645,test
46493,9,3821,test
36907,7,1888,test
149535,31,3265,test
105491,22,1059,test
144198,30,2929,test
115334,24,886,test
36721,7,1702,test
99110,20,4683,test
119154,24,4706,test
145320,30,4051,test
57539,11,4852,test
2899,0,2899,test
105592,22,1160,test
121617,25,2168,test
53564,11,877,test
66734,13,4032,test
153923,32,2652,test
48375,10,690,test
75726,15,3005,test
38167,7,3148,test
62193,12,4504,test
47066,9,4394,test
97765,20,3338,test
133270,28,2019,test
100026,21,595,test
162368,34,1088,test
27521,5,2504,test
128084,27,1834,test
85410,18,987,test
119553,25,104,test
114527,24,79,test
81322,16,3601,test
76761,15,4040,test
108918,22,4486,test
37643,7,2624,test
129174,27,2924,test
130933,27,4683,test
33092,6,3074,test
133031,28,1780,test
135998,28,4747,test
58911,12,1222,test
40495,8,467,test
23371,4,3365,test
94781,20,354,test
160012,33,3740,test
61095,12,3406,test
126563,27,313,test
64327,13,1625,test
54822,11,2135,test
88191,18,3768,test
163832,34,2552,test
121614,25,2165,test
141024,29,4771,test
104591,22,159,test
9922,1,4920,test
87261,18,2838,test
146183,30,4914,test
101837,21,2406,test
24468,4,4462,test
18501,3,3495,test
22606,4,2600,test
71826,14,4116,test
99903,21,472,test
22312,4,2306,test
59986,12,2297,test
127858,27,1608,test
43894,9,1222,test
118402,24,3954,test
79144,16,1423,test
15105,3,99,test
36368,7,1349,test
127066,27,816,test
75258,15,2537,test
14177,2,4171,test
154831,32,3560,test
42883,9,211,test
144330,30,3061,test
111414,23,1975,test
137113,29,860,test
18069,3,3063,test
19417,3,4411,test
60283,12,2594,test
128730,27,2480,test
103843,21,4412,test
84623,18,200,test
87745,18,3322,test
12629,2,2623,test
154167,32,2896,test
58087,12,398,test
25452,5,435,test
79081,16,1360,test
15698,3,692,test
34696,6,4678,test
61180,12,3491,test
34719,6,4701,test
155691,32,4420,test
21096,4,1090,test
76202,15,3481,test
34537,6,4519,test
144670,30,3401,test
133267,28,2016,test
149273,31,3003,test
122122,25,2673,test
38906,7,3887,test
31652,6,1634,test
9888,1,4886,test
80577,16,2856,test
87532,18,3109,test
64047,13,1345,test
15564,3,558,test
79246,16,1525,test
20043,4,37,test
68136,14,426,test
72146,14,4436,test
157710,33,1438,test
41191,8,1163,test
93252,19,3825,test
44898,9,2226,test
77619,15,4898,test
162812,34,1532,test
92419,19,2992,test
79249,16,1528,test
138425,29,2172,test
111413,23,1974,test
158506,33,2234,test
153939,32,2668,test
137676,29,1423,test
146430,31,160,test
5101,1,99,test
159119,33,2847,test
87259,18,2836,test
85592,18,1169,test
130045,27,3795,test
162041,34,761,test
80526,16,2805,test
78919,16,1198,test
42267,8,2239,test
130675,27,4425,test
9819,1,4817,test
84568,18,145,test
90009,19,582,test
114367,23,4928,test
135992,28,4741,test
145229,30,3960,test
29826,5,4809,test
24371,4,4365,test
118290,24,3842,test
20963,4,957,test
70758,14,3048,test
151731,32,460,test
138537,29,2284,test
40491,8,463,test
38166,7,3147,test
57714,12,25,test
12837,2,2831,test
51362,10,3677,test
94007,19,4580,test
2893,0,2893,test
12839,2,2833,test
61165,12,3476,test
157651,33,1379,test
20275,4,269,test
17173,3,2167,test
58262,12,573,test
122885,25,3436,test
72404,14,4694,test
539,0,539,test
29725,5,4708,test
99067,20,4640,test
103844,21,4413,test
74399,15,1678,test
158767,33,2495,test
45896,9,3224,test
106581,22,2149,test
93569,19,4142,test
151981,32,710,test
51935,10,4250,test
47076,9,4404,test
112222,23,2783,test
98579,20,4152,test
124416,25,4967,test
60760,12,3071,test
74789,15,2068,test
138529,29,2276,test
94544,20,117,test
15405,3,399,test
56104,11,3417,test
92568,19,3141,test
150580,31,4310,test
40829,8,801,test
121920,25,2471,test
136440,29,187,test
60579,12,2890,test
7609,1,2607,test
123599,25,4150,test
109264,22,4832,test
4430,0,4430,test
160066,33,3794,test
26913,5,1896,test
99172,20,4745,test
84969,18,546,test
70518,14,2808,test
30110,6,92,test
42375,8,2347,test
104695,22,263,test
67931,14,221,test
23968,4,3962,test
106174,22,1742,test
47010,9,4338,test
98708,20,4281,test
159804,33,3532,test
28394,5,3377,test
10782,2,776,test
46702,9,4030,test
120562,25,1113,test
25974,5,957,test
163828,34,2548,test
89874,19,447,test
58971,12,1282,test
93496,19,4069,test
108511,22,4079,test
90708,19,1281,test
6345,1,1343,test
37403,7,2384,test
121618,25,2169,test
115472,24,1024,test
55130,11,2443,test
146237,30,4968,test
99105,20,4678,test
78451,16,730,test
5471,1,469,test
114530,24,82,test
130674,27,4424,test
60973,12,3284,test
75349,15,2628,test
63889,13,1187,test
60959,12,3270,test
78341,16,620,test
154324,32,3053,test
118599,24,4151,test
158030,33,1758,test
62986,13,284,test
153940,32,2669,test
95573,20,1146,test
70636,14,2926,test
78829,16,1108,test
155217,32,3946,test
66839,13,4137,test
73937,15,1216,test
92417,19,2990,test
131872,28,621,test
126460,27,210,test
30384,6,366,test
106558,22,2126,test
111690,23,2251,test
61176,12,3487,test
81867,16,4146,test
155890,32,4619,test
129342,27,3092,test
104691,22,259,test
87824,18,3401,test
81041,16,3320,test
34638,6,4620,test
23970,4,3964,test
81927,16,4206,test
78456,16,735,test
961,0,961,test
26481,5,1464,test
43463,9,791,test
155216,32,3945,test
133831,28,2580,test
59778,12,2089,test
55644,11,2957,test
80067,16,2346,test
86506,18,2083,test
90333,19,906,test
57878,12,189,test
42352,8,2324,test
140466,29,4213,test
40528,8,500,test
105739,22,1307,test
33421,6,3403,test
18075,3,3069,test
131706,28,455,test
20294,4,288,test
133830,28,2579,test
48000,10,315,test
50004,10,2319,test
116215,24,1767,test
124401,25,4952,test
135996,28,4745,test
105229,22,797,test
24930,4,4924,test
29385,5,4368,test
95125,20,698,test
99108,20,4681,test
119910,25,461,test
19516,3,4510,test
85589,18,1166,test
42067,8,2039,test
158401,33,2129,test
92139,19,2712,test
128470,27,2220,test
37674,7,2655,test
57457,11,4770,test
76987,15,4266,test
70648,14,2938,test
99336,20,4909,test
111744,23,2305,test
54828,11,2141,test
147116,31,846,test
31794,6,1776,test
128943,27,2693,test
45639,9,2967,test
53726,11,1039,test
128453,27,2203,test
70097,14,2387,test
51938,10,4253,test
78300,16,579,test
77365,15,4644,test
84090,17,1360,test
42259,8,2231,test
155895,32,4624,test
71657,14,3947,test
54164,11,1477,test
64442,13,1740,test
160406,33,4134,test
119297,24,4849,test
36329,7,1310,test
78357,16,636,test
48522,10,837,test
24342,4,4336,test
94936,20,509,test
137681,29,1428,test
40312,8,284,test
134755,28,3504,test
65240,13,2538,test
67023,13,4321,test
29028,5,4011,test
89161,18,4738,test
29074,5,4057,test
124577,26,124,test
20565,4,559,test
121901,25,2452,test
52445,10,4760,test
21095,4,1089,test
54160,11,1473,test
153938,32,2667,test
148580,31,2310,test
8305,1,3303,test
103846,21,4415,test
18422,3,3416,test
17922,3,2916,test
42238,8,2210,test
121876,25,2427,test
48215,10,530,test
163295,34,2015,test
152243,32,972,test
39601,7,4582,test
101691,21,2260,test
91394,19,1967,test
60979,12,3290,test
133127,28,1876,test
60275,12,2586,test
3174,0,3174,test
148183,31,1913,test
370,0,370,test
81054,16,3333,test
160076,33,3804,test
69827,14,2117,test
36097,7,1078,test
69993,14,2283,test
99054,20,4627,test
65243,13,2541,test
90639,19,1212,test
132411,28,1160,test
142770,30,1501,test
42105,8,2077,test
158135,33,1863,test
46844,9,4172,test
48521,10,836,test
51359,10,3674,test
75260,15,2539,test
153442,32,2171,test
157492,33,1220,test
102975,21,3544,test
27374,5,2357,test
64488,13,1786,test
122272,25,2823,test
71807,14,4097,test
54161,11,1474,test
83730,17,1000,test
85411,18,988,test
122450,25,3001,test
70508,14,2798,test
65242,13,2540,test
1909,0,1909,test
62660,12,4971,test
58326,12,637,test
86969,18,2546,test
124422,25,4973,test
553,0,553,test
9664,1,4662,test
80267,16,2546,test
78448,16,727,test
66130,13,3428,test
2891,0,2891,test
57671,11,4984,test
38891,7,3872,test
127672,27,1422,test
47069,9,4397,test
70634,14,2924,test
35032,7,13,test
56100,11,3413,test
106200,22,1768,test
111068,23,1629,test
99051,20,4624,test
108343,22,3911,test
46662,9,3990,test
111685,23,2246,test
127566,27,1316,test
133839,28,2588,test
65074,13,2372,test
19893,3,4887,test
163005,34,1725,test
110025,23,586,test
75133,15,2412,test
126116,26,1663,test
74266,15,1545,test
102879,21,3448,test
110027,23,588,test
73374,15,653,test
65419,13,2717,test
132064,28,813,test
56098,11,3411,test
140997,29,4744,test
57456,11,4769,test
42440,8,2412,test
113200,23,3761,test
115207,24,759,test
43475,9,803,test
81174,16,3453,test
60462,12,2773,test
132813,28,1562,test
31791,6,1773,test
23449,4,3443,test
115876,24,1428,test
152643,32,1372,test
127042,27,792,test
65238,13,2536,test
7703,1,2701,test
29946,5,4929,test
12596,2,2590,test
13215,2,3209,test
102898,21,3467,test
133393,28,2142,test
165,0,165,test
121698,25,2249,test
79097,16,1376,test
149106,31,2836,test
4860,0,4860,test
34543,6,4525,test
74683,15,1962,test
73296,15,575,test
73753,15,1032,test
54811,11,2124,test
126565,27,315,test
148698,31,2428,test
17924,3,2918,test
40493,8,465,test
79961,16,2240,test
154740,32,3469,test
115142,24,694,test
60369,12,2680,test
131709,28,458,test
59621,12,1932,test
124399,25,4950,test
40056,8,28,test
91438,19,2011,test
88671,18,4248,test
51998,10,4313,test
54636,11,1949,test
140619,29,4366,test
43908,9,1236,test
5240,1,238,test
128469,27,2219,test
162356,34,1076,test
55852,11,3165,test
54459,11,1772,test
63573,13,871,test
81865,16,4144,test
6659,1,1657,test
73375,15,654,test
73751,15,1030,test
92570,19,3143,test
140505,29,4252,test
134640,28,3389,test
30330,6,312,test
44640,9,1968,test
42476,8,2448,test
60863,12,3174,test
85259,18,836,test
20959,4,953,test
51791,10,4106,test
46202,9,3530,test
23963,4,3957,test
17172,3,2166,test
93880,19,4453,test
60293,12,2604,test
101636,21,2205,test
83745,17,1015,test
133394,28,2143,test
133018,28,1767,test
66378,13,3676,test
134115,28,2864,test
40097,8,69,test
25494,5,477,test
121961,25,2512,test
152387,32,1116,test
132468,28,1217,test
1776,0,1776,test
152764,32,1493,test
99429,20,5002,test
60291,12,2602,test
29540,5,4523,test
70410,14,2700,test
83737,17,1007,test
69812,14,2102,test
28581,5,3564,test
132774,28,1523,test
71489,14,3779,test
33100,6,3082,test
124331,25,4882,test
75351,15,2630,test
107909,22,3477,test
21367,4,1361,test
135523,28,4272,test
136354,29,101,test
60961,12,3272,test
6631,1,1629,test
5470,1,468,test
86503,18,2080,test
79078,16,1357,test
51932,10,4247,test
158129,33,1857,test
119914,25,465,test
108505,22,4073,test
51565,10,3880,test
3390,0,3390,test
139475,29,3222,test
11752,2,1746,test
69389,14,1679,test
126122,26,1669,test
84113,17,1383,test
41190,8,1162,test
19643,3,4637,test
136355,29,102,test
27796,5,2779,test
54547,11,1860,test
146503,31,233,test
127869,27,1619,test
156733,33,461,test
146425,31,155,test
68790,14,1080,test
139471,29,3218,test
12549,2,2543,test
81088,16,3367,test
110023,23,584,test
159270,33,2998,test
150215,31,3945,test
30574,6,556,test
7269,1,2267,test
57834,12,145,test
118890,24,4442,test
81060,16,3339,test
131443,28,192,test
7318,1,2316,test
71209,14,3499,test
103845,21,4414,test
11141,2,1135,test
13802,2,3796,test
118401,24,3953,test
53565,11,878,test
78455,16,734,test
137839,29,1586,test
78459,16,738,test
85588,18,1165,test
13608,2,3602,test
110234,23,795,test
124511,26,58,test
146142,30,4873,test
107754,22,3322,test
25283,5,266,test
15406,3,400,test
155438,32,4167,test
36651,7,1632,test
38047,7,3028,test
163282,34,2002,test
76204,15,3483,test
159009,33,2737,test
42367,8,2339,test
133877,28,2626,test
46199,9,3527,test
102497,21,3066,test
118144,24,3696,test
99282,20,4855,test
119917,25,468,test
14878,2,4872,test
143218,30,1949,test
64159,13,1457,test
11917,2,1911,test
40306,8,278,test
85409,18,986,test
81055,16,3334,test
3672,0,3672,test
131062,27,4812,test
112220,23,2781,test
26434,5,1417,test
22476,4,2470,test
79405,16,1684,test
163003,34,1723,test
86505,18,2082,test
38164,7,3145,test
134634,28,3383,test
155766,32,4495,test
126111,26,1658,test
158775,33,2503,test
83164,17,434,test
31309,6,1291,test
29553,5,4536,test
82300,16,4579,test
13613,2,3607,test
98914,20,4487,test
140176,29,3923,test
102890,21,3459,test
155714,32,4443,test
40303,8,275,test
115336,24,888,test
9892,1,4890,test
126222,26,1769,test
80571,16,2850,test
85421,18,998,test
101987,21,2556,test
54073,11,1386,test
70650,14,2940,test
49835,10,2150,test
93763,19,4336,test
112325,23,2886,test
115332,24,884,test
12542,2,2536,test
60587,12,2898,test
130044,27,3794,test
57860,12,171,test
44026,9,1354,test
140999,29,4746,test
155718,32,4447,test
160514,33,4242,test
95526,20,1099,test
60844,12,3155,test
157493,33,1221,test
64441,13,1739,test
54810,11,2123,test
102531,21,3100,test
129201,27,2951,test
83244,17,514,test
3398,0,3398,test
132163,28,912,test
99609,21,178,test
122535,25,3086,test
99044,20,4617,test
3391,0,3391,test
109275,22,4843,test
109637,23,198,test
102311,21,2880,test
23438,4,3432,test
131809,28,558,test
119913,25,464,test
9889,1,4887,test
26485,5,1468,test
62083,12,4394,test
146235,30,4966,test
27389,5,2372,test
31107,6,1089,test
127091,27,841,test
52800,11,113,test
31800,6,1782,test
6639,1,1637,test
29537,5,4520,test
110028,23,589,test
3199,0,3199,test
19909,3,4903,test
121818,25,2369,test
84964,18,541,test
28390,5,3373,test
87226,18,2803,test
83248,17,518,test
157379,33,1107,test
132028,28,777,test
117526,24,3078,test
84747,18,324,test
60292,12,2603,test
119483,25,34,test
129598,27,3348,test
145265,30,3996,test
142766,30,1497,test
144667,30,3398,test
38841,7,3822,test
129419,27,3169,test
45892,9,3220,test
96537,20,2110,test
127093,27,843,test
105713,22,1281,test
154252,32,2981,test
79403,16,1682,test
105596,22,1164,test
150665,31,4395,test
29542,5,4525,test
54823,11,2136,test
14097,2,4091,test
94266,19,4839,test
146429,31,159,test
11530,2,1524,test
130677,27,4427,test
33643,6,3625,test
14089,2,4083,test
62122,12,4433,test
114776,24,328,test
116353,24,1905,test
105136,22,704,test
156316,33,44,test
27816,5,2799,test
107474,22,3042,test
115252,24,804,test
103684,21,4253,test
101055,21,1624,test
14319,2,4313,test
52818,11,131,test
60287,12,2598,test
82918,17,188,test
105133,22,701,test
81870,16,4149,test
46731,9,4059,test
64032,13,1330,test
96276,20,1849,test
29640,5,4623,test
28105,5,3088,test
80893,16,3172,test
155238,32,3967,test
74173,15,1452,test
25867,5,850,test
36127,7,1108,test
76199,15,3478,test
127055,27,805,test
130822,27,4572,test
79967,16,2246,test
106211,22,1779,test
84748,18,325,test
107104,22,2672,test
132776,28,1525,test
104830,22,398,test
10897,2,891,test
86771,18,2348,test
66143,13,3441,test
164650,34,3370,test
76205,15,3484,test
59783,12,2094,test
126463,27,213,test
85596,18,1173,test
147949,31,1679,test
36904,7,1885,test
44370,9,1698,test
98839,20,4412,test
38409,7,3390,test
51787,10,4102,test
35060,7,41,test
31078,6,1060,test
81493,16,3772,test
101051,21,1620,test
121516,25,2067,test
13582,2,3576,test
2890,0,2890,test
93816,19,4389,test
17475,3,2469,test
124522,26,69,test
44899,9,2227,test
23960,4,3954,test
316,0,316,test
50061,10,2376,test
76778,15,4057,test
33160,6,3142,test
104954,22,522,test
126345,27,95,test
41219,8,1191,test
48287,10,602,test
37398,7,2379,test
167,0,167,test
88505,18,4082,test
128910,27,2660,test
26530,5,1513,test
114076,23,4637,test
56262,11,3575,test
69950,14,2240,test
157494,33,1222,test
32571,6,2553,test
147084,31,814,test
48645,10,960,test
82942,17,212,test
12637,2,2631,test
52801,11,114,test
12608,2,2602,test
26035,5,1018,test
131440,28,189,test
54827,11,2140,test
25486,5,469,test
57705,12,16,test
2131,0,2131,test
155006,32,3735,test
97661,20,3234,test
147946,31,1676,test
81036,16,3315,test
28147,5,3130,test
147082,31,812,test
110501,23,1062,test
84161,17,1431,test
50895,10,3210,test
34370,6,4352,test
92742,19,3315,test
97260,20,2833,test
141414,30,145,test
164535,34,3255,test
128474,27,2224,test
141709,30,440,test
87262,18,2839,test
549,0,549,test
4671,0,4671,test
14315,2,4309,test
87821,18,3398,test
138531,29,2278,test
97263,20,2836,test
92281,19,2854,test
88984,18,4561,test
48373,10,688,test
109109,22,4677,test
142541,30,1272,test
10412,2,406,test
155722,32,4451,test
99902,21,471,test
140462,29,4209,test
18070,3,3064,test
44940,9,2268,test
76765,15,4044,test
64210,13,1508,test
69381,14,1671,test
68280,14,570,test
126118,26,1665,test
63571,13,869,test
84069,17,1339,test
30575,6,557,test
163012,34,1732,test
26279,5,1262,test
147083,31,813,test
59772,12,2083,test
160072,33,3800,test
103511,21,4080,test
76582,15,3861,test
17134,3,2128,test
76579,15,3858,test
107895,22,3463,test
113725,23,4286,test
143107,30,1838,test
132134,28,883,test
74118,15,1397,test
86768,18,2345,test
71198,14,3488,test
136745,29,492,test
25591,5,574,test
48285,10,600,test
124757,26,304,test
33674,6,3656,test
104829,22,397,test
152577,32,1306,test
41824,8,1796,test
38318,7,3299,test
46156,9,3484,test
109094,22,4662,test
104594,22,162,test
35349,7,330,test
8304,1,3302,test
87576,18,3153,test
36065,7,1046,test
127139,27,889,test
40819,8,791,test
98706,20,4279,test
39687,7,4668,test
125760,26,1307,test
162367,34,1087,test
54452,11,1765,test
140169,29,3916,test
154830,32,3559,test
123974,25,4525,test
42276,8,2248,test
69387,14,1677,test
6344,1,1342,test
48640,10,955,test
17252,3,2246,test
83252,17,522,test
29377,5,4360,test
122364,25,2915,test
145438,30,4169,test
142491,30,1222,test
104250,21,4819,test
95648,20,1221,test
57670,11,4983,test
27873,5,2856,test
4683,0,4683,test
58324,12,635,test
65076,13,2374,test
56231,11,3544,test
66730,13,4028,test
23446,4,3440,test
158300,33,2028,test
26915,5,1898,test
116732,24,2284,test
57041,11,4354,test
131383,28,132,test
70109,14,2399,test
123971,25,4522,test
134845,28,3594,test
26437,5,1420,test
118750,24,4302,test
92208,19,2781,test
12561,2,2555,test
144145,30,2876,test
23461,4,3455,test
19510,3,4504,test
127056,27,806,test
134848,28,3597,test
159271,33,2999,test
103364,21,3933,test
124400,25,4951,test
66517,13,3815,test
104831,22,399,test
119884,25,435,test
14902,2,4896,test
40315,8,287,test
128086,27,1836,test
66732,13,4030,test
3171,0,3171,test
163288,34,2008,test
142498,30,1229,test
134916,28,3665,test
88902,18,4479,test
117942,24,3494,test
91749,19,2322,test
9884,1,4882,test
55864,11,3177,test
67784,14,74,test
16204,3,1198,test
89875,19,448,test
120479,25,1030,test
45850,9,3178,test
98676,20,4249,test
54891,11,2204,test
117944,24,3496,test
36654,7,1635,test
115470,24,1022,test
105695,22,1263,test
148697,31,2427,test
77292,15,4571,test
79084,16,1363,test
163775,34,2495,test
125761,26,1308,test
57869,12,180,test
109502,23,63,test
130754,27,4504,test
131864,28,613,test
79245,16,1524,test
56265,11,3578,test
78760,16,1039,test
108562,22,4130,test
85257,18,834,test
125676,26,1223,test
36363,7,1344,test
148668,31,2398,test
101990,21,2559,test
108939,22,4507,test
88589,18,4166,test
111067,23,1628,test
54457,11,1770,test
146611,31,341,test
163561,34,2281,test
44511,9,1839,test
121833,25,2384,test
108998,22,4566,test
38752,7,3733,test
130427,27,4177,test
16063,3,1057,test
94709,20,282,test
48242,10,557,test
113516,23,4077,test
103686,21,4255,test
155675,32,4404,test
116730,24,2282,test
5410,1,408,test
99045,20,4618,test
34701,6,4683,test
38165,7,3146,test
28585,5,3568,test
113724,23,4285,test
142608,30,1339,test
148181,31,1911,test
66379,13,3677,test
104249,21,4818,test
150930,31,4660,test
156724,33,452,test
133272,28,2021,test
16205,3,1199,test
66926,13,4224,test
50899,10,3214,test
24556,4,4550,test
105309,22,877,test
15696,3,690,test
131382,28,131,test
55305,11,2618,test
101692,21,2261,test
95531,20,1104,test
67416,13,4714,test
56608,11,3921,test
14167,2,4161,test
2476,0,2476,test
79068,16,1347,test
119883,25,434,test
70411,14,2701,test
118412,24,3964,test
33158,6,3140,test
134352,28,3101,test
81871,16,4150,test
121412,25,1963,test
94010,19,4583,test
67025,13,4323,test
144140,30,2871,test
153324,32,2053,test
136657,29,404,test
126219,26,1766,test
11995,2,1989,test
158404,33,2132,test
4696,0,4696,test
150717,31,4447,test
81038,16,3317,test
17025,3,2019,test
113688,23,4249,test
36129,7,1110,test
90325,19,898,test
157707,33,1435,test
14313,2,4307,test
117947,24,3499,test
15561,3,555,test
111741,23,2302,test
97257,20,2830,test
163534,34,2254,test
85430,18,1007,test
115354,24,906,test
113753,23,4314,test
130819,27,4569,test
78833,16,1112,test
76027,15,3306,test
160327,33,4055,test
108685,22,4253,test
124309,25,4860,test
160069,33,3797,test
90560,19,1133,test
159800,33,3528,test
65241,13,2539,test
79968,16,2247,test
119296,24,4848,test
92740,19,3313,test
75187,15,2466,test
81438,16,3717,test
50905,10,3220,test
54540,11,1853,test
141204,29,4951,test
126875,27,625,test
110940,23,1501,test
140083,29,3830,test
133144,28,1893,test
94956,20,529,test
89670,19,243,test
100640,21,1209,test
37668,7,2649,test
23450,4,3444,test
56449,11,3762,test
158399,33,2127,test
55857,11,3170,test
92412,19,2985,test
101700,21,2269,test
10892,2,886,test
88752,18,4329,test
109426,22,4994,test
130041,27,3791,test
13607,2,3601,test
11138,2,1132,test
144146,30,2877,test
44942,9,2270,test
137870,29,1617,test
67414,13,4712,test
54812,11,2125,test
124523,26,70,test
90330,19,903,test
76990,15,4269,test
8548,1,3546,test
7148,1,2146,test
40098,8,70,test
12165,2,2159,test
121802,25,2353,test
135627,28,4376,test
50506,10,2821,test
119700,25,251,test
1828,0,1828,test
132820,28,1569,test
